time,id,data
00053475,00000002,f98f378000000700
00053480,00000001,f59ff88f38803780
00053480,00000002,f98f378000000800
00053485,00000001,f69ffa8f38803780
00053485,00000002,f98f388000000800
00053489,00000001,f59ff98f37803880
00053490,00000002,fa8f378000000700
00053494,00000001,1ca04c90b580a080
00053495,00000002,8d90648000000700
00053499,00000001,639ff48f2d803380
00053500,00000002,ef8f348000000600
00053504,00000001,ee9ff68f33803280
00053505,00000002,f38f388000000700
00053509,00000001,f59ffa8f37803880
00053510,00000002,f98f398000000700
00053514,00000001,f69ff98f38803780
00053515,00000002,fa8f378000000700
00053519,00000001,f59ff98f37803680
00053520,00000002,fa8f378000000800
00053524,00000001,74a087907580d180
00053525,00000002,3790e38000000700
00053529,00000001,0d9f6b9047807d80
00053529,00000002,f78f238000000700
00053534,00000001,d79f58907e808080
00053534,00000002,f98f378000000700
00053539,00000001,e69fb38f30803780
00053539,00000002,f38f348000000700
00053544,00000001,ef9ff58f34803780
00053544,00000002,fa8f378000000800
00053549,00000001,f59ff98f38803780
00053549,00000002,f98f378000000900
00053554,00000001,f59ffa8f37803780
00053554,00000002,fa8f378000000a00
00053559,00000001,f59ff98f36803780
00053559,00000002,fa8f378000000900
00053564,00000001,fe9f2090e880a080
00053564,00000002,ff907d8000000800
00053569,00000001,f49ff68f35802e80
00053569,00000002,f08f328000000800
00053574,00000001,f09ff68f36803480
00053574,00000002,f48f348000000700
00053579,00000001,f59ff98f39803880
00053579,00000002,f98f388000000700
00053584,00000001,f59ffa8f38803780
00053584,00000002,f98f378000000700
00053589,00000001,f59ff98f37803580
00053589,00000002,fa8f378000000700
00053594,00000001,f59ffa8f37803780
00053594,00000002,fa8f388000000600
00053599,00000001,f69ff98f38803680
00053599,00000002,f98f388000000600
00053604,00000001,fe9f3c90f6803181
00053604,00000002,5190ba8000000700
00053609,00000001,f59fed8f2e802f80
00053609,00000002,f28f328000000600
00053614,00000001,ef9ff58f33803480
00053614,00000002,f48f338000000600
00053619,00000001,f69ff98f37803780
00053619,00000002,f98f388000000600
00053624,00000001,f59ff98f38803980
00053624,00000002,f98f398000000600
00053629,00000001,f49ffa8f37803880
00053629,00000002,f98f388000000700
00053634,00000001,fd9f089064809480
00053634,00000002,4f90ce8000000700
00053639,00000001,f59ff98f2e803780
00053639,00000002,f78f2e8000000700
00053644,00000001,f59ff98f38803780
00053644,00000002,f98f378000000600
00053649,00000001,f59ffa8f37803780
00053649,00000002,f98f378000000500
00053654,00000001,f59ff98f36803780
00053654,00000002,f98f368000000500
00053659,00000001,f59ff98f38803780
00053659,00000002,f98f388000000500
00053664,00000001,f59ffa8f37803780
00053664,00000002,fa8f3a8000000600
00053668,00000001,00a01f905c806780
00053669,00000002,0f90508002000500
00053673,00000001,eb9ff98f62809480
00053674,00000002,4290ab8002000500
00053678,00000001,e79ff88f49804780
00053679,00000002,f88f418002000400
00053683,00000001,e59ff68f45803e80
00053684,00000002,f48f448002000400
00053688,00000001,ed9ff28f42803380
00053689,00000002,f88f478000000600
00053693,00000001,f69ff18f4a805180
00053694,00000002,f18f4b8000000700
00053698,00000001,f59fef8f4a803780
00053699,00000002,ef8f498000000800
00053703,00000001,f59ff18f38803880
00053704,00000002,ee8f3b8000000800
00053708,00000001,e79fef8f4c804e80
00053708,00000002,f08f438000000800
00053713,00000001,f39ffa8f4c801981
00053713,00000002,4990c08000000700
00053718,00000001,e99fef8f34804c80
00053718,00000002,ce8f2e8000000600
00053723,00000001,e29ff88f41804580
00053723,00000002,f48f2f8000000600
00053728,00000001,e99ff98f44804a80
00053728,00000002,f98f478000000600
00053733,00000001,e89ff98f4b804080
00053733,00000002,f98f488000000600
00053738,00000001,f69ff08f4e803c80
00053738,00000002,f08f438000000700
00053743,00000001,f79f02905b807780
00053743,00000002,4890f88000000700
00053748,00000001,f59ff08f3e803780
00053748,00000002,db8f428000000600
00053753,00000001,d69fe88f32802e80
00053753,00000002,e88f2e8000000600
00053758,00000001,ea9ff18f46804480
00053758,00000002,ef8f578000000600
00053763,00000001,e89ff28f38804980
00053763,00000002,f18f398000000500
00053768,00000001,e89ff48f38804e80
00053768,00000002,ee8f368000000600
00053773,00000001,e99ffa8f49804e80
00053773,00000002,fd8f4a8000000700
00053778,00000001,e99ff88f47804680
00053778,00000002,f98f4a8000000700
00053783,00000001,f19f049059805480
00053783,00000002,6a90d38000000800
00053788,00000001,f59fef8f49805080
00053788,00000002,ae8f3d8000000800
00053793,00000001,f29fea8f3d803380
00053793,00000002,e88f468000000700
00053798,00000001,eb9ff18f33803780
00053798,00000002,ec8f378000000600
00053803,00000001,e99fef8f59804b80
00053803,00000002,ee8f4f8000000600
00053808,00000001,ea9ff08f37804980
00053808,00000002,ef8f388000000600
00053813,00000001,e99ff38f46805880
00053813,00000002,fb8f588000000600
00053818,00000001,ec9ff98f4a804a80
00053818,00000002,fa8f478000000700
00053823,00000001,e39ff58f44804380
00053823,00000002,f38f458000000700
00053828,00000001,ee9ff28f44803480
00053828,00000002,f88f4e8000000700
00053833,00000001,f69ff08f4b805280
00053833,00000002,f08f4d8000000700
00053837,00000001,f59ff08f40803780
00053838,00000002,ed8f488000000700
00053842,00000001,ee9fee8f32803880
00053843,00000002,f08f358000000600
00053847,00000001,e99ff08f56804d80
00053848,00000002,f18f4c8000000600
00053852,00000001,ea9ff38f4c805680
00053853,00000002,fa8f678000000700
00053857,00000001,ef9ff08f36804880
00053858,00000002,ee8f318000000600
00053862,00000001,e39ff88f48804780
00053863,00000002,f88f458000000600
00053867,00000001,e89ff98f47804480
00053868,00000002,f98f498000000600
00053872,00000001,ee9ff28f4d803580
00053873,00000002,f88f498000000600
00053877,00000001,f69ff08f4b805280
00053877,00000002,ef8f478000000600
00053882,00000001,f69ff08f46804180
00053882,00000002,fe8f578000000600
00053887,00000001,f39ff68f4a803780
00053887,00000002,ef8f328000000600
00053892,00000001,e19fec8f3f804480
00053892,00000002,e98f3c8000000600
00053897,00000001,ea9fef8f37804b80
00053897,00000002,ef8f398000000700
00053902,00000001,e99ff48f38804980
00053902,00000002,ee8f388000000800
00053907,00000001,e99ffa8f4d804180
00053907,00000002,fd8f4c8000000700
00053912,00000001,ea9ff98f4b804680
00053912,00000002,f98f498000000600
00053917,00000001,f09ff08f4c803680
00053917,00000002,f58f4a8000000600
00053922,00000001,f69fef8f4a808a80
00053922,00000002,0a90598000000500
00053927,00000001,fa9ff68f40803880
00053927,00000002,ed8f458000000600
00053932,00000001,d69fea8f31802e80
00053932,00000002,e98f2e8000000700
00053937,00000001,e99ff18f46804980
00053937,00000002,f28f558000000700
00053942,00000001,ea9fef8f39804980
00053942,00000002,ee8f388000000800
00053947,00000001,e89ff78f3e804680
00053947,00000002,f18f388000000700
00053952,00000001,f29ffa8f49804b80
00053952,00000002,00905d8000000700
00053957,00000001,ef9fff8f51804380
00053957,00000002,f88f468000000600
00053962,00000001,f49fe08f3e803580
00053962,00000002,e18f438000000600
00053967,00000001,f59fef8f43803b80
00053967,00000002,ee8f4b8000000700
00053972,00000001,e49fe28f34803080
00053972,00000002,e38f398000000700
00053977,00000001,e79ff18f43804480
00053977,00000002,ee8f398000000900
00053982,00000001,e99ff18f3b804b80
00053982,00000002,ef8f518000000800
00053987,00000001,e99fee8f37804c80
00053987,00000002,ee8f388000000700
00053992,00000001,ea9ff78f3d804680
00053992,00000002,f48f468000000600
00053997,00000001,ef9f059052805180
00053997,00000002,f98f498000000600
00054002,00000001,ff9ff98f4d803c80
00054002,00000002,f48f408000000600
00054007,00000001,c19ff08f48803a80
00054007,00000002,f38f488000000600
00054012,00000001,f69ff08f4a805080
00054012,00000002,ef8f4a8000000600
00054016,00000001,05a0099061805580
00054017,00000002,1490638000000400
00054021,00000001,de9fe98f3b804380
00054022,00000002,e88f348000000500
00054026,00000001,e29feb8f46804a80
00054027,00000002,ec8f598000000600
00054031,00000001,e69fee8f38804e80
00054032,00000002,ef8f468000000600
00054036,00000001,e59f389054805c80
00054037,00000002,00904d8000000600
00054041,00000001,d29ff58f5c805080
00054042,00000002,f68f658000000500
00054046,00000001,d29ff88f55803d80
00054047,00000002,f98f668000000500
00054051,00000001,f79f209072805e80
00054052,00000002,df8f5e8000000700
00054056,00000001,f59f968f4f803f80
00054057,00000002,ef8f528000000700
00054061,00000001,f29ff98f3a803780
00054061,00000002,f78f478000000800
00054066,00000001,f89ff88f71805380
00054066,00000002,f28f4f8000000700
00054071,00000001,db9fe48f3f804b80
00054071,00000002,e38f3b8000000500
00054076,00000001,e19fed8f3a805680
00054076,00000002,e58f388000000500
00054081,00000001,df9ff18f4e805380
00054081,00000002,f58f498000000600
00054086,00000001,e29ffb8f59804b80
00054086,00000002,f48f4c8000000600
00054091,00000001,ec9ff18f56804b80
00054091,00000002,f68f528000000800
00054096,00000001,eb9ff08f5a805280
00054096,00000002,f18f538000000900
00054101,00000001,ed9feb8f5b803980
00054101,00000002,ee8f538000000800
00054106,00000001,1ea0f18f44806780
00054106,00000002,f58f468000000800
00054111,00000001,e39fe08f3f804480
00054111,00000002,e18f408000000700
00054116,00000001,ea9fe38f39804580
00054116,00000002,e68f3d8000000700
00054121,00000001,de9ff48f4a804e80
00054121,00000002,f28f458000000700
00054126,00000001,df9ff28f4f805080
00054126,00000002,f18f5c8000000800
00054131,00000001,e29feb8f48803f80
00054131,00000002,f08f4a8000000800
00054136,00000001,fe9f6f90bb805781
00054136,00000002,8e90808000000700
00054141,00000001,ec9fde8f4c803b80
00054141,00000002,dc8f478000000600
00054146,00000001,cc9fea8f43803d80
00054146,00000002,e98f388000000600
00054151,00000001,dd9ff08f4980e380
00054151,00000002,ef8f618000000600
00054156,00000001,ed9fe88f49804980
00054156,00000002,e68f478000000700
00054161,00000001,e99ff48f56804980
00054161,00000002,f18f518000000800
00054166,00000001,cc9fd38f30802b80
00054166,00000002,cc8f338000000800
00054171,00000001,e99ff08f32803680
00054171,00000002,f08f348000000800
00054176,00000001,2ea0209082805080
00054176,00000002,f68f638000000900
00054181,00000001,d09fed8f34803b80
00054181,00000002,eb8f348000000800
00054186,00000001,e79ff18f38804780
00054186,00000002,f18f388000000800
00054190,00000001,eb9ff98f3e804180
00054191,00000002,f28f378000000800
00054195,00000001,ed9ff98f40804180
00054196,00000002,fc8f408000000600
00054200,00000001,ed9ffa8f41804680
00054201,00000002,2090428000000700
00054205,00000001,30a098907a803e80
00054206,00000002,fe8f4d8000000700
00054210,00000001,f49fcf8f38803780
00054211,00000002,df8f3c8000000600
00054215,00000001,ef9feb8f43803980
00054216,00000002,f18f448000000700
00054220,00000001,f59ff28f41803680
00054221,00000002,f28f498000000800
00054225,00000001,ee9ff28f36803780
00054226,00000002,f28f398000000700
00054230,00000001,eb9ff28f4d804b80
00054230,00000002,f18f428000000800
00054235,00000001,56a0a690b8809880
00054235,00000002,1b904c8000000800
00054240,00000001,ed9fdc8f2d804080
00054240,00000002,ec8f348000000700
00054245,00000001,e79ff58f2d804580
00054245,00000002,ef8f378000000800
00054250,00000001,eb9ffb8f42804280
00054250,00000002,fc8f568000000800
00054255,00000001,eb9ff98f45804380
00054255,00000002,f98f478000000800
00054260,00000001,ec9ff98f47803880
00054260,00000002,fa8f458000000700
00054265,00000001,f89ff38f45803f80
00054265,00000002,ef8f488000000700
00054270,00000001,f69ff18f45804080
00054270,00000002,f18f3f8000000600
00054275,00000001,8ea0b690b4807180
00054275,00000002,0190528000000600
00054280,00000001,e89fe28f25802880
00054280,00000002,e88f328000000700
00054285,00000001,dc9fed8f3c804080
00054285,00000002,f18f468000000600
00054290,00000001,ec9ff18f38804a80
00054290,00000002,f18f388000000600
00054295,00000001,ec9ff28f38804280
00054295,00000002,f18f378000000600
00054300,00000001,eb9ff78f39804780
00054300,00000002,ef8f4d8000000600
00054305,00000001,2fa08c90d5807f80
00054305,00000002,e8904a8000000800
00054310,00000001,e09ef98f37803e80
00054310,00000002,eb8f368000000900
00054315,00000001,e59ff18f41803180
00054315,00000002,f48f478000000a00
00054320,00000001,f79ff28f48804380
00054320,00000002,ee8f438000000900
00054325,00000001,f69ff28f43803880
00054325,00000002,f28f428000000800
00054330,00000001,f59ff38f42803780
00054330,00000002,f18f458000000700
00054335,00000001,eb9ff38f36803780
00054335,00000002,f28f358000000600
00054340,00000001,eb9ff38f54804380
00054340,00000002,f18f4a8000000600
00054345,00000001,33a0ee90b8807780
00054345,00000002,8690688000000500
00054350,00000001,af9fcf8f2c803e80
00054350,00000002,df8f338000000500
00054355,00000001,e59ff98f3d804180
00054355,00000002,f48f418000000500
00054360,00000001,ec9ffa8f43804980
00054360,00000002,fa8f438000000600
00054365,00000001,eb9ff98f44804080
00054365,00000002,f98f468000000600
00054369,00000001,ee9ff48f45803380
00054370,00000002,f88f498000000700
00054374,00000001,f69ff28f48805280
00054375,00000002,f28f448000000800
00054379,00000001,f59ff18f48803780
00054380,00000002,f28f458000000800
00054384,00000001,37a0dd909c807180
00054385,00000002,80906d8000000900
00054389,00000001,2e9ff18f32803a80
00054390,00000002,df8f3c8000000900
00054394,00000001,e19fec8f35803d80
00054395,00000002,ee8f4e8000000700
00054399,00000001,eb9ff28f38804880
00054400,00000002,f18f378000000700
00054404,00000001,ec9ff28f38804880
00054405,00000002,ef8f378000000700
00054409,00000001,ec9ffc8f41804380
00054409,00000002,fe8f428000000700
00054414,00000001,f29f1f90ef80f580
00054414,00000002,a790c68000000800
00054419,00000001,e89ff78f3d803880
00054419,00000002,df8f3c8000000800
00054424,00000001,f69fe28f43803780
00054424,00000002,e28f3f8000000800
00054429,00000001,f59ff28f41803a80
00054429,00000002,f28f478000000800
00054434,00000001,f59ff28f43803880
00054434,00000002,f28f458000000800
00054439,00000001,ea9ff48f37803780
00054439,00000002,f18f358000000900
00054444,00000001,ea9ff28f51804280
00054444,00000002,f28f488000000800
00054449,00000001,ec9ff28f37804480
00054449,00000002,f08f388000000800
00054454,00000001,f29f20903481f480
00054454,00000002,5690bc8000000800
00054459,00000001,ec9ff98f25803c80
00054459,00000002,ed8f288000000800
00054464,00000001,e49ff48f45804080
00054464,00000002,f88f3c8000000a00
00054469,00000001,eb9ff98f44804080
00054469,00000002,f98f418000000a00
00054474,00000001,f29ff28f42803780
00054474,00000002,f78f418000000a00
00054479,00000001,f69ff38f42805080
00054479,00000002,f28f448000000a00
00054484,00000001,ff9f00906a80ba80
00054484,00000002,8290c18000000a00
00054489,00000001,f19ff18f34803880
00054489,00000002,f28f318000000800
00054494,00000001,da9fea8f39804480
00054494,00000002,ec8f348000000800
00054499,00000001,eb9ff28f38804080
00054499,00000002,f28f3e8000000600
00054504,00000001,ed9ff38f37804080
00054504,00000002,f18f378000000400
00054509,00000001,eb9ff68f38804280
00054509,00000002,f08f378000000500
00054514,00000001,eb9ffb8f41804180
00054514,00000002,fd8f448000000600
00054519,00000001,d39fe18f2e802d80
00054519,00000002,de8f2d8000000700
00054524,00000001,fd9f08904380d980
00054524,00000002,7490ae8000000700
00054529,00000001,f59ff98f36802080
00054529,00000002,ed8f2e8000000700
00054534,00000001,f69ffa8f5c80f380
00054534,00000002,bd90768000000500
00054539,00000001,3aa0379034803080
00054539,00000002,f68f378000000400
00054543,00000001,df9ff58f38803980
00054544,00000002,fa8f4e8000000600
00054548,00000001,1da0b39094804c80
00054549,00000002,7490448000000700
00054553,00000001,d89f3d9083806780
00054554,00000002,6c90aa8000000800
00054558,00000001,cf9fbd8f35803280
00054559,00000002,c88f2f8000000a00
00054563,00000001,f09ff48f34803480
00054564,00000002,f48f368000000a00
00054568,00000001,f59ff98f38803880
00054569,00000002,f98f398000000a00
00054573,00000001,f59ff98f38803880
00054574,00000002,f98f388000000a00
00054578,00000001,f59ff98f39803780
00054579,00000002,f98f388000000900
00054583,00000001,f59ffa8f39803980
00054584,00000002,f98f388000000700
00054588,00000001,f59ffa8f38803880
00054588,00000002,f98f388000000800
00054593,00000001,f99f0c9048804880
00054593,00000002,4e90d08000000800
00054598,00000001,f49ff88f36803880
00054598,00000002,e98f388000000700
00054603,00000001,f09ff68f35803480
00054603,00000002,f38f348000000800
00054608,00000001,f59ff98f38803a80
00054608,00000002,f98f398000000700
00054613,00000001,f59ffa8f38803880
00054613,00000002,f98f398000000800
00054618,00000001,f59ffa8f37803780
00054618,00000002,f98f378000000800
00054623,00000001,f59fff8f4e804680
00054623,00000002,0890658000000800
00054628,00000001,fa9ff88f36803780
00054628,00000002,f88f348000000800
00054633,00000001,f09ff58f35803580
00054633,00000002,f48f338000000700
00054638,00000001,f59ffa8f38803880
00054638,00000002,fa8f398000000a00
00054643,00000001,f59ff98f39803980
00054643,00000002,f98f398000000900
00054648,00000001,f59ff98f37803980
00054648,00000002,fa8f398000000800
00054653,00000001,f59ffa8f38803980
00054653,00000002,f98f398000000800
00054658,00000001,f59ff98f38803880
00054658,00000002,fa8f388000000500
00054663,00000001,f59ffd8f42804a80
00054663,00000002,06904a8000000700
00054668,00000001,f99ffa8f36803780
00054668,00000002,fa8f368000000800
00054673,00000001,ef9ff48f33803380
00054673,00000002,f48f338000000700
00054678,00000001,f59ff98f39803980
00054678,00000002,f98f388000000700
00054683,00000001,f59ff98f38803880
00054683,00000002,f98f388000000500
00054688,00000001,f59ff98f38803880
00054688,00000002,fa8f3a8000000500
00054693,00000001,f69ff98f37803680
00054693,00000002,f98f368000000500
00054698,00000001,f59ffa8f37803980
00054698,00000002,fa8f398000000600
00054703,00000001,f59ffe8f4d804680
00054703,00000002,0c904e8000000600
00054708,00000001,fa9ff98f36803780
00054708,00000002,f98f308000000700
00054713,00000001,ee9ff68f34803480
00054713,00000002,f58f348000000800
00054717,00000001,f59ff98f38803880
00054718,00000002,f98f388000000700
00054722,00000001,f59ff98f39803980
00054723,00000002,f98f398000000800
00054727,00000001,f59ffa8f39803880
00054728,00000002,f98f388000000700
00054732,00000001,f59ffa8f38803e80
00054733,00000002,0a90468000000700
00054737,00000001,fb9fff8f40803680
00054738,00000002,f88f368000000800
00054742,00000001,ef9ff68f34803380
00054743,00000002,f38f358000000800
00054747,00000001,f69ffa8f38803980
00054748,00000002,f98f398000000700
00054752,00000001,f59ff98f37803880
00054753,00000002,f98f388000000600
00054757,00000001,f69ffa8f37803880
00054757,00000002,fa8f388000000500
00054762,00000001,f59ff98f39803a80
00054762,00000002,f98f388000000400
00054767,00000001,f59ffa8f37803880
00054767,00000002,fa8f388000000500
00054772,00000001,f59ff98f3d804080
00054772,00000002,0790468000000500
00054777,00000001,f99fff8f38803680
00054777,00000002,f98f368000000600
00054782,00000001,f59ff98f37803780
00054782,00000002,f98f378000000700
00054787,00000001,f69ff98f37803780
00054787,00000002,f98f398000000600
00054792,00000001,f59ff98f37803880
00054792,00000002,f98f378000000800
00054797,00000001,f59ff98f37803780
00054797,00000002,f98f388000000800
00054802,00000001,f69ff98f39803680
00054802,00000002,fa8f3a8000000700
00054807,00000001,f59ff98f38803780
00054807,00000002,fa8f388000000900
00054812,00000001,ef9ff48f33803380
00054812,00000002,f68f338000000800
00054817,00000001,f69ff98f38803780
00054817,00000002,f98f388000000900
00054822,00000001,f59ff98f39803a80
00054822,00000002,f98f388000000a00
00054827,00000001,f59ff98f38803980
00054827,00000002,f98f378000000900
00054832,00000001,f59ffa8f39803880
00054832,00000002,f98f3a8000000900
00054837,00000001,f59ffa8f38803880
00054837,00000002,f98f398000000800
00054842,00000001,f59ffb8f39803980
00054842,00000002,ff8f4c8000000800
00054847,00000001,f99f049040804080
00054847,00000002,f98f368000000700
00054852,00000001,f89ff38f32803180
00054852,00000002,f58f348000000600
00054857,00000001,f49ff98f38803880
00054857,00000002,f98f398000000600
00054862,00000001,f59ffa8f38803780
00054862,00000002,fa8f388000000600
00054867,00000001,f59ff98f39803880
00054867,00000002,f98f3a8000000600
00054872,00000001,f59ff98f38803780
00054872,00000002,fa8f3e8000000700
00054877,00000001,0fa0ff8f3e804080
00054877,00000002,ff8f388000000700
00054882,00000001,f09ff38f34803480
00054882,00000002,f48f358000000600
00054887,00000001,f59ff98f39803a80
00054887,00000002,f98f398000000900
00054891,00000001,f69ff98f37803780
00054891,00000002,fa8f398000000900
00054896,00000001,f59ffa8f38803780
00054896,00000002,f98f398000000900
00054901,00000001,f59f1a905e803a80
00054901,00000002,f98f398000000900
00054906,00000001,f59ff48f39803780
00054906,00000002,f98f3a8000000800
00054911,00000001,f59ff98f38803880
00054911,00000002,f98f3e8000000800
00054916,00000001,14a0ff8f41803e80
00054916,00000002,0190398000000800
00054921,00000001,f09ff18f34803380
00054921,00000002,f28f348000000800
00054926,00000001,f69ff98f38803880
00054926,00000002,f98f388000000700
00054931,00000001,f59ffa8f38803880
00054931,00000002,f98f388000000700
00054935,00000001,f59ff98f38803980
00054936,00000002,fa8f398000000700
00054940,00000001,f59ff98f3a803880
00054941,00000002,f98f388000000800
00054945,00000001,61a043904c804080
00054946,00000002,fe8f3f8000000700
00054950,00000001,7d9fe88f62804180
00054951,00000002,f38f338000000600
00054955,00000001,f09ff98f2a803880
00054956,00000002,f98f388000000500
00054960,00000001,f59ffa8f37803880
00054961,00000002,f98f388000000500
00054965,00000001,f59ff88f39803980
00054966,00000002,fa8f388000000600
00054970,00000001,f59ffa8f37803880
00054971,00000002,f98f388000000800
00054975,00000001,f59ffa8f39803a80
00054976,00000002,f98f378000000900
00054980,00000001,f69ff98f38803980
00054980,00000002,fa8f398000000900
00054985,00000001,3ba09e905a803e80
00054985,00000002,0190418000000900
00054990,00000001,ed9ff08f34803380
00054990,00000002,f58f348000000700
00054995,00000001,ef9ff48f39803780
00054995,00000002,fa8f388000000700
00055000,00000001,f59ffa8f38806580
00055000,00000002,1a90388000000600
00055005,00000001,f59ff98f38802780
00055005,00000002,f98f388000000600
00055010,00000001,f69ffa8f37803880
00055010,00000002,f98f388000000700
00055015,00000001,f59ffa8f38803880
00055015,00000002,f98f388000000600
00055020,00000001,fb9f089046804780
00055020,00000002,0590488000000700
00055025,00000001,5ea05d905b804580
00055025,00000002,02903f8000000700
00055030,00000001,bc9ff38f32803380
00055030,00000002,f48f338000000700
00055035,00000001,f09ff48f38803780
00055035,00000002,f98f378000000700
00055040,00000001,f59ffa8f37803680
00055040,00000002,f98f388000000700
00055045,00000001,f59ffa8f37803680
00055045,00000002,fa8f368000000700
00055050,00000001,f59ffa8f39803780
00055050,00000002,2d90428000000700
00055055,00000001,1aa093905e803e80
00055055,00000002,ef8f408000000800
00055060,00000001,e89fea8f33803480
00055060,00000002,f58f348000000700
00055065,00000001,f09ff28f38803680
00055065,00000002,f98f388000000700
00055070,00000001,f59ff88f37803780
00055070,00000002,fa8f388000000600
00055075,00000001,f59ffa8f38803980
00055075,00000002,f98f388000000600
00055080,00000001,f69ff98f39803880
00055080,00000002,f98f378000000600
00055085,00000001,e69fba90c1807180
00055085,00000002,0d90408000000600
00055090,00000001,619fea8f24802b80
00055090,00000002,f38f338000000700
00055095,00000001,ef9ff48f32803780
00055095,00000002,f98f388000000800
00055100,00000001,f59ff98f38803780
00055100,00000002,f98f5e8000000900
00055105,00000001,f59ff98f37803780
00055105,00000002,f98f348000000a00
00055110,00000001,f59ffa8f38803780
00055110,00000002,f98f378000000a00
00055115,00000001,f59ff98f38803780
00055115,00000002,f98f378000000900
00055119,00000001,f59ff98f38803680
00055120,00000002,f98f378000000800
00055124,00000001,f69f8890c7806f80
00055125,00000002,0290438000000700
00055129,00000001,129ff28f2f803280
00055130,00000002,f28f338000000700
00055134,00000001,ef9ff28f34803780
00055135,00000002,fa8f388000000600
00055139,00000001,f59ff98f38803980
00055140,00000002,fa8f378000000800
00055144,00000001,f59ffa8f38803880
00055145,00000002,fa8f388000000900
00055149,00000001,f59ffb8f39803780
00055150,00000002,f98f388000000900
00055154,00000001,29a0839053816d80
00055155,00000002,86905d8000000a00
00055159,00000001,af9ff78f30803080
00055160,00000002,e68f348000000800
00055164,00000001,ee9ff48f34803280
00055164,00000002,f58f388000000700
00055169,00000001,f49ff98f39803680
00055169,00000002,f88f398000000700
00055174,00000001,f69ff98f37803880
00055174,00000002,fa8f388000000700
00055179,00000001,f59ffa8f38803780
00055179,00000002,f98f388000000800
00055184,00000001,f59ff98f37803780
00055184,00000002,f98f378000000700
00055189,00000001,f69ff98f38803880
00055189,00000002,fb8f378000000800
00055194,00000001,3aa02f904b816c80
00055194,00000002,b5905e8000000700
00055199,00000001,ec9ef18f30803780
00055200,00000002,e28f338000000700
00055204,00000001,ef9ff58f34803380
00055204,00000002,f48f388000000700
00055209,00000001,f69ffa8f39803780
00055209,00000002,fa8f388000000600
00055214,00000001,f59ff98f37803880
00055214,00000002,fa8f378000000700
00055219,00000001,f59ffa8f38803680
00055219,00000002,f98f378000000600
00055224,00000001,fd9f2a90e980d080
00055224,00000002,7f90c78000000800
00055229,00000001,f59ff38f37803380
00055229,00000002,ee8f2d8000000800
00055234,00000001,ef9ff48f34803280
00055234,00000002,f38f338000000800
00055239,00000001,f59ff98f38803880
00055239,00000002,f98f388000000900
00055244,00000001,f59ffa8f37803880
00055244,00000002,f98f388000000700
00055249,00000001,f59ff98f37803780
00055249,00000002,fb8f388000000600
00055254,00000001,f59ff98f38803780
00055254,00000002,f98f368000000500
00055259,00000001,f69ff98f37803780
00055259,00000002,f98f378000000500
00055264,00000001,fe9f4f90b980d480
00055264,00000002,9f907e8000000600
00055269,00000001,f59feb8f37802a80
00055269,00000002,e88f2d8000000800
00055274,00000001,f09ff48f34803380
00055274,00000002,f58f378000000a00
00055279,00000001,f59ff98f38803880
00055279,00000002,f98f378000000a00
00055284,00000001,f59ff98f38803780
00055284,00000002,f98f378000000900
00055289,00000001,f69ff98f38803880
00055289,00000002,f98f378000000700
00055294,00000001,f59ff98f38803780
00055294,00000002,fa8f378000000600
00055299,00000001,f59ff98f37803880
00055299,00000002,f98f398000000600
00055303,00000001,fc9f1a90b180a880
00055304,00000002,4690a18000000700
00055308,00000001,f59ff98f37803380
00055309,00000002,eb8f328000000900
00055313,00000001,ee9ff58f32803280
00055314,00000002,f68f338000000a00
00055318,00000001,f69ff98f38803780
00055319,00000002,f98f368000000b00
00055323,00000001,f59ff98f37803780
00055324,00000002,f98f378000000b00
00055328,00000001,f69ffa8f37803880
00055329,00000002,f98f378000000a00
00055333,00000001,fe9f07904880cd80
00055334,00000002,bf90c18000000900
00055338,00000001,f59ff98f34803780
00055339,00000002,f88f308000000900
00055343,00000001,f09ff58f34803380
00055344,00000002,f48f338000000800
00055348,00000001,f59ff98f37803880
00055348,00000002,fa8f378000000800
00055353,00000001,f69ff98f39803780
00055353,00000002,f98f388000000800
00055358,00000001,f69ff98f38803680
00055358,00000002,f98f378000000700
00055363,00000001,f59ffa8f38803780
00055363,00000002,f98f388000000800
00055368,00000001,f69ff98f39803780
00055368,00000002,f98f378000000800
00055373,00000001,ff9f04905d80b680
00055373,00000002,d090d68000000900
00055378,00000001,f69ff88f2f803480
00055378,00000002,f98f2e8000000a00
00055383,00000001,f09ff58f33803480
00055383,00000002,f38f338000000b00
00055388,00000001,f59ff98f37803780
00055388,00000002,f98f388000000b00
00055393,00000001,f59ffa8f38803780
00055393,00000002,fa8f388000000a00
00055398,00000001,f59ff98f38803880
00055398,00000002,f98f388000000900
00055403,00000001,f89f069048804680
00055403,00000002,7890d78000000800
00055408,00000001,f59ff98f37803680
00055408,00000002,d28f388000000700
00055413,00000001,ec9ff68f34803380
00055413,00000002,f58f348000000700
00055418,00000001,f59ffa8f37803780
00055418,00000002,f98f368000000700
00055423,00000001,f59ff98f37803780
00055423,00000002,fa8f378000000700
00055428,00000001,f59ffa8f36803780
00055428,00000002,f98f388000000900
00055433,00000001,f69ff98f37803680
00055433,00000002,f98f378000000a00
00055438,00000001,f59ff98f37803680
00055438,00000002,f98f378000000b00
00055443,00000001,fa9f089048804680
